id	rank	doi	docType	title	originalTitle	bookTitle	year	date	publisher	journal	conferenceSeries	conferenceInstance	volume	issue	firstPage	lastPage	references	citations	estimatedCitations	createdAt
2564776627	21851	10.1038/mi.2016.112	Journal	mv140 a sublingual polyvalent bacterial preparation to treat recurrent urinary tract infections licenses human dendritic cells for generating th1 th17 and il 10 responses via syk and myd88	MV140, a sublingual polyvalent bacterial preparation to treat recurrent urinary tract infections, licenses human dendritic cells for generating Th1, Th17, and IL-10 responses via Syk and MyD88.		2017	2017-07-01	Nature Publishing Group	68384121			10	4	924	935	45	3	3	2017-01-06
2564776628	24673			경비업법 개정을 통한 민간조사제도 도입의 논의	「경비업법」 개정을 통한 민간조사제도 도입의 논의		2014	2014-03-01							501	516	0	0	0	2017-01-06
2564776650	22727		Patent	elektrisch programmierbare und loeschbare speicherzelle	ELEKTRISCH PROGRAMMIERBARE UND LOESCHBARE SPEICHERZELLE		1983	1983-07-07									2	5	5	2017-01-06
2564776656	24468	10.18093/0869-0189-2016-26-5-578-583		хроническая болезнь почек у пациентов с хронической обструктивной болезнью легких роль частоты обострений	ХРОНИЧЕСКАЯ БОЛЕЗНЬ ПОЧЕК У ПАЦИЕНТОВ С ХРОНИЧЕСКОЙ ОБСТРУКТИВНОЙ БОЛЕЗНЬЮ ЛЕГКИХ: РОЛЬ ЧАСТОТЫ ОБОСТРЕНИЙ		2016	2016-01-01					26	5	578	583	0	0	0	2017-01-06
2564776662	27556			modeling efficient water allocation in a conjunctive u se regime	Modeling Efficient Water Allocation in a Conjunctive u se Regime		1984	1984-01-01									0	0	0	2017-01-06
2564776669	27947			보문 성인남자의 자아개념과 의복행위와의 상관연구 의복만족도 과시성 유행을 중심으로	보문 : 성인남자의 자아개념과 의복행위와의 상관연구 - 의복만족도 , 과시성 , 유행을 중심으로 -		1982	1982-01-01	한국의류학회				6	1	1	8	0	0	0	2017-01-06
2564776670	29015			average volume of bull spermatozoa	Average volume of bull spermatozoa.		1968	1968-01-01	Gorki.								0	0	0	2017-01-06
2564776671	21975		Patent	secure network privacy system using proxy server	Secure network privacy system using proxy server		2004	2004-06-25									5	13	13	2017-01-06
2564776672	22288			amelioration de l echantillonnage descriptif et applications	Amélioration de l’échantillonnage descriptif et applications		2015	2015-06-07	Presses Académiques Francophones								0	0	0	2017-01-06
2564776678	24775	10.21651/cfaf.2013.46..243		medias digitaux et l imagination mythologique une etude sur l imaginaire postmoderne	Médias digitaux et l'imagination mythologique - Une étude sur l'Imaginaire postmoderne -		2013	2013-01-11					46		243	283	0	0	0	2017-01-06
2564776680	25389			asthma management based on the elderly patients properties	Asthma management based on the elderly patients' properties		2007	2007-10-01	科学評論社				48	4	405	412	0	0	0	2017-01-06
2564776686	24569			case for agricultural mechanization and a homegrown agricultural machinery industry in kenya	Case for Agricultural Mechanization and a Homegrown Agricultural Machinery Industry in Kenya		2010	2010-01-01	University of Nairobi								3	0	0	2017-01-06
2564776687	19565	10.1515/cppm-2014-0031	Journal	modeling the fischer tropsch product distribution and model implementation	Modeling the Fischer–Tropsch Product Distribution and Model Implementation		2015	2015-01-01	De Gruyter	56901069			10	3	147	159	12	11	11	2017-01-06
2564776693	24570			조소교육의 정당성에 대한 모색	조소교육의 정당성에 대한 모색		2015	2015-12-31	한국미술교육학회				29	4	139	162	0	0	0	2017-01-06
2564776699	33064		Patent	walking beam swivel	Walking beam swivel		1932	1932-12-06									0	0	0	2017-01-06
2564776700	24657			libguides at usa cj 340 policies and procedures for corrections apa style	LibGuides at USA: CJ 340: Policies and Procedures for Corrections: APA Style		2012	2012-05-30									0	0	0	2017-01-06
2564776714	24334	10.1057/978-1-137-60263-3_1		a pivotal journey	A Pivotal Journey		2017	2017-01-01	Palgrave Macmillan, New York						1	17	16	0	0	2017-01-06
2564776720	32484		Patent	wagon dump and elevator	WAGON-DUMP AND ELEVATOR.		1904	1904-07-18									0	1	1	2017-01-06
2564776721	24468			el valor de asis espana se multiplica por el caracter global de nuestras empresas	EL valor de ASIS España se multiplica por el carácter global de nuestras empresas		2016	2016-01-01	Borrmart					434	120	126	0	0	0	2017-01-06
2564776728	24463			democrazie imperiali zone militarizzate e impegno femminista	Democrazie imperiali, zone militarizzate e impegno femminista		2016	2016-01-29					1	1			0	0	0	2017-01-06
2564776731	20806	10.3892/ijo.2016.3831	Journal	realgar transforming solution displays anticancer potential against human hepatocellular carcinoma hepg2 cells by inducing ros	Realgar transforming solution displays anticancer potential against human hepatocellular carcinoma HepG2 cells by inducing ROS		2017	2017-01-02	Spandidos Publications	169822654			50	2	660	670	34	4	4	2017-01-06
2564776739	24194			božidar cerovic tranzicija zamisli i ostvarenja centar za izdavacku delatnost ekonomskog fakulteta u beogradu 2012	BOŽIDAR CEROVIĆ: TRANZICIJA ZAMISLI I OSTVARENJA CENTAR ZA IZDAVAČKU DELATNOST EKONOMSKOG FAKULTETA U BEOGRADU, 2012.		2013	2013-04-15	Hrvatsko društvo ekonomista, Zagreb				64	2	182	184	0	0	0	2017-01-06
2564776743	31938			old english lustre ware	Old English lustre ware		1943	1943-01-01	Apollo Magazine				37	216	10	12	0	0	0	2017-01-06
2564776746	24497			prison as an existential challenge meaning and posttraumatic growth during incarceration	Prison as an existential challenge: Meaning and posttraumatic growth during incarceration		2015	2015-05-15									0	0	0	2017-01-06
2564776747	25915		Patent	deactivated catalyst regeneration	Deactivated catalyst regeneration		1971	1971-06-03									0	1	1	2017-01-06
2564776750	26026			the spirit of jesuit higher education what is it and do we still have it	The spirit of Jesuit higher education: What is it and do we still have it?		2000	2000-01-01									0	0	0	2017-01-06
2564776756	28947			nowe dane o wystepowaniu soli kamiennej w rejonie przemyśla	Nowe dane o występowaniu soli kamiennej w rejonie Przemyśla		1972	1972-01-01					20	12	582		0	0	0	2017-01-06
2564776758	24442			der taushetsplikten ma vike av hensyn til barnet offentlig ansattes plikt til uoppfordret a handle ved mistanke om vold og overgrep mot barn	Der taushetsplikten må vike av hensyn til barnet - Offentlig ansattes plikt til uoppfordret å handle ved mistanke om vold og overgrep mot barn		2016	2016-01-01									0	0	0	2017-01-06
2564776763	25082			the e ffects o f e conomic regula t ion i n t he ist a nbul ta xicab m arket	THE E FFECTS O F E CONOMIC REGULA T ION I N T HE IST A NBUL TA XICAB M ARKET		2010	2010-01-01									17	0	0	2017-01-06
2564776772	26102			etiologia de la pudricion basal de bulbos de cebolla en arequipa control y reaccion varietal	Etiología de la pudrición basal de bulbos de cebolla en Arequipa, control y reacción varietal.		2000	2000-01-01	Universidad Nacional Agraria La Molina								0	0	0	2017-01-06
2564776784	25491			contabilidad general y de costos mediante el estado de flujos de efectivo metodo directo para dona charito restaurante	Contabilidad general y de costos mediante el estado de flujos de efectivo método directo para Doña Charito Restaurante		2006	2006-01-01	Universidad del Azuay								0	0	0	2017-01-06
2564776789	22769		Journal	dissipation of bifenthrin in soil under laboratory conditions	Dissipation of bifenthrin in soil under laboratory conditions.		2016	2016-01-01	MKK Publication	2764936039			34	2	580	582	0	0	0	2017-01-06
2564776792	26406		Journal	political parties and the maintenance of liberal democracy by kelly patterson	Political Parties and the Maintenance of Liberal Democracy, by Kelly Patterson		1997	1997-01-01		2764565830			15	1	8		0	0	0	2017-01-06
2564776803	28766		Patent	einrichtung zum vorzugsweisen waehlen von hohen oder niedrigen toenen fuer elektrische musikinstrumente mit tastatur	EINRICHTUNG ZUM VORZUGSWEISEN WAEHLEN VON HOHEN ODER NIEDRIGEN TOENEN FUER ELEKTRISCHE MUSIKINSTRUMENTE MIT TASTATUR		1974	1974-01-31									0	0	0	2017-01-06
2564776805	24775			uwm libraries research and course guides acting i library resources for acting students finding play synopses	UWM Libraries Research and Course Guides: Acting I: Library Resources for acting students: Finding Play Synopses		2013	2013-09-12									0	0	0	2017-01-06
2564776812	23872			индикаторная значимость отдельных видов фитопланктона среднего течения реки иртыш как показателей загрязнения воды	Индикаторная значимость отдельных видов фитопланктона среднего течения реки Иртыш как показателей загрязнения воды		2016	2016-01-01	Федеральное государственное бюджетное образовательное учреждение высшего образования Омский государственный аграрный университет имени П.А. Столыпина								0	0	0	2017-01-06
2564776818	23341			braggs x ray examination of crystal explained	Braggs' X-ray examination of crystal explained		2014	2014-01-01	Science Teachers Association of New South Wales				63	1	55		0	0	0	2017-01-06
2564776829	27348		Patent	vorrichtung zur fuehrung von kuehlluft an motorraedern	VORRICHTUNG ZUR FUEHRUNG VON KUEHLLUFT AN MOTORRAEDERN		1976	1976-03-25									0	0	0	2017-01-06
2564776830	24570			study of effective factors on workers knowledge share abilities in public organizations case study tehran branches tax issues organization	Study of effective factors on workers knowledge share abilities in public organizations Case study Tehran branches tax issues organization		2015	2015-01-01									12	0	0	2017-01-06
2564776835	24468			l effraction textuelle de l espace pictural	L"effraction textuelle de l"espace pictural		2016	2016-10-01							9	18	0	0	0	2017-01-06
2564776837	26188			isieskojimo is fizinių asmenų problemos	Išieškojimo iš fizinių asmenų problemos		1999	1999-01-01	Jurisprudencija, 1999, 6(14)				14	6	35	42	0	0	0	2017-01-06
2564776840	24570		Patent	一种锰基除尘脱硝一体化功能滤料的制备方法 manganate based dust denitration method for preparing the integration of media functionality	一种锰基除尘脱硝一体化功能滤料的制备方法 Manganate based dust denitration method for preparing the integration of media functionality		2015	2015-06-19									0	0	0	2017-01-06
2564776841	27538			sand and gravel resources of calvert county maryland	Sand and Gravel Resources of Calvert County, Maryland		1986	1986-01-01	Baltimore : Maryland Geological Survey								0	0	0	2017-01-06
2564776842	21164	10.1016/j.ijcard.2016.12.129	Journal	broken heart tako tsubo or stress cardiomyopathy metaphors meanings and their medical impact	Broken heart, tako-tsubo or stress cardiomyopathy? Metaphors, meanings and their medical impact		2017	2017-01-03	Elsevier	13342628			230		262	268	124	3	3	2017-01-06
2564776844	23493			genotype by farming interactions in maize and rice in south west china	Genotype-by-farming interactions in maize and rice in South-West China		2012	2012-02-01									0	0	0	2017-01-06
2564776850	27743		Patent	climbing raisable scaffold with cable drive	Climbing raisable scaffold with cable drive		1984	1984-05-03									0	0	0	2017-01-06
2564776853	24558			libguides gbs edu 3260 education in the age of globalization find articles	LibGuides: GBS/EDU 3260 - Education in the Age of Globalization: Find Articles		2015	2015-09-09									0	0	0	2017-01-06
2564776857	22780	10.1183/13993003.congress-2015.PA3072	Journal	an integrated care management program icmp for patients with severe copd mortality hazards and causes	An integrated care management program (ICMP) for patients with severe COPD; mortality, hazards and causes		2015	2015-01-09		198733495							0	0	0	2017-01-06
2564776858	26335			a study on satellite isdb transmission scheme bit rate or base layer picture for hierarchical transmission	A Study on Satellite ISDB Transmission Scheme Bit Rate or Base Layer Picture for Hierarchical Transmission		1997	1997-03-06	The Institute of Electronics, Information and Communication Engineers				1997	1	265		0	0	0	2017-01-06
2564776865	21641	10.1109/CMD.2016.7757800	Conference	fault simulation and diagnosis of high speed hydraulic operating mechanism of high voltage circuit breakers	Fault simulation and diagnosis of high speed hydraulic operating mechanism of high voltage circuit breakers		2016	2016-09-01			2754965728				180	183	11	1	1	2017-01-06
2564776866	24409		Patent	moving a nonlinear crystal or a saturable absorber in two dimensions	Moving a Nonlinear Crystal or a Saturable Absorber in Two Dimensions		2016	2016-11-24									14	0	0	2017-01-06
2564776880	22016	10.5130/ccs.v8i3.5239	Journal	once upon a time in ethnocratic australia migration refugees diversity and contested discourses of inclusion	"Once upon a Time in … ethnocratic Australia: migration, refugees, diversity and contested discourses of inclusion "		2016	2016-12-13	UTS ePRESS	2765079493			8	3	144	167	0	3	3	2017-01-06
2564776884	22336		Patent	vorrichtung zur behandlung von epilepsie und rhythmusstorungen	Vorrichtung zur behandlung von epilepsie und rhythmusstörungen		2011	2011-06-16									1	1	1	2017-01-06
2564776901	24468			jose domenech y estapa 1858 1917 eclecticismo arquitectura y modernidad	José Doménech y Estapá (1858-1917). Eclecticismo, arquitectura y modernidad		2016	2016-01-29	Universitat de Barcelona								0	0	0	2017-01-06
2564776902	19605	10.1002/ijc.30590	Journal	helicobacter pylori infection chronic corpus atrophic gastritis and pancreatic cancer risk in the european prospective investigation into cancer and nutrition epic cohort a nested case control study	Helicobacter pylori infection, chronic corpus atrophic gastritis and pancreatic cancer risk in the European Prospective Investigation into Cancer and Nutrition (EPIC) cohort: A nested case-control study		2017	2017-04-15	Wiley	5382288			140	8	1727	1735	31	4	4	2017-01-06
